titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000264	3	Invocação de um Espírito	BR	\N	imdbDisplay	\N	0
tt0000264	4	Summoning the Spirits	US	\N	\N	\N	0
tt0000264	5	Призыв духов	RU	\N	imdbDisplay	\N	0
tt0000265	1	Above the Limit	\N	\N	original	\N	1
tt0000265	2	Above the Limit	DE	\N	imdbDisplay	\N	0
tt0000265	3	Above the Limit	US	\N	imdbDisplay	\N	0
tt0000265	4	Automobile and Jimmy Hicks	\N	\N	\N	\N	0
tt0000265	5	Chimmie Hicks at the Races	US	\N	\N	copyright title	0
tt0000265	6	Jimmie Hicks in Automobile	\N	\N	\N	\N	0
tt0000266	1	Above the Speedway	\N	\N	original	\N	1
tt0000266	2	Above the Speedway	US	\N	imdbDisplay	\N	0
tt0000267	1	L'angélus	\N	\N	original	\N	1
tt0000267	2	L'angélus	FR	\N	imdbDisplay	\N	0
tt0000268	1	L'arléquine	\N	\N	original	\N	1
tt0000268	2	L'arléquine	FR	\N	imdbDisplay	\N	0
tt0000269	1	Army Life	\N	\N	original	\N	1
tt0000269	2	Army Life	DE	\N	imdbDisplay	\N	0
tt0000269	3	Army Life	GB	\N	imdbDisplay	\N	0
tt0000269	4	Army Life; or, How Soldiers Are Made: Mounted Infantry	US	\N	imdbDisplay	\N	0
tt0000269	5	Army Life; or, How Soldiers Are Made: Mounted Infantry	XWW	en	imdbDisplay	\N	0
tt0000269	6	Army Life, or How Soldiers Are Made	GB	\N	alternative	\N	0
tt0000269	7	Из армейской жизни: Конная пехота	RU	\N	imdbDisplay	\N	0
tt0000269	8	Army Life; or, How Soldiers Are Made: Mounted Infantry	GB	en	\N	\N	0
tt0000270	1	Arrivée d'Arléquin	\N	\N	original	\N	1
tt0000270	2	Arrivée d'Arléquin	FR	\N	imdbDisplay	\N	0
tt0000271	1	Arrivée de Pierette et Pierrot	\N	\N	original	\N	1
tt0000271	2	Arrivée de Pierette et Pierrot	FR	\N	imdbDisplay	\N	0
tt0000272	1	As Seen Through a Telescope	\N	\N	original	\N	1
tt0000272	2	As Seen Through the Telescope	GB	\N	imdbDisplay	\N	0
tt0000272	3	Como Visto Por um Telescópio	BR	\N	alternative	\N	0
tt0000272	4	L'astronome indiscret	FR	\N	\N	new title	0
tt0000272	5	Mit látunk a távcsőben	HU	\N	imdbDisplay	\N	0
tt0000272	6	The Professor and His Field Glass	US	\N	alternative	\N	0
tt0000272	7	Что видно в телескоп	RU	\N	imdbDisplay	\N	0
tt0000272	8	望遠鏡でみたもの	JP	ja	imdbDisplay	\N	0
tt0000273	1	Attack on a China Mission	\N	\N	original	\N	1
tt0000273	2	Ataque a uma Missão na China	PT	\N	imdbDisplay	\N	0
tt0000273	3	Ataque em uma Missão na China	BR	\N	imdbDisplay	\N	0
tt0000273	4	Attack on a China Mission	GB	\N	imdbDisplay	\N	0
tt0000273	5	Attack on a Chinese Mission	GB	\N	alternative	\N	0
tt0000273	6	Blue Jackets to the Rescue	GB	\N	\N	subtitle	0
tt0000273	7	Нападение на миссию в Китае	RU	\N	imdbDisplay	\N	0
tt0000274	1	Avenue de l'opéra	\N	\N	original	\N	1
tt0000274	2	Avenue de l'opéra	DE	\N	imdbDisplay	\N	0
tt0000274	3	Avenue de l'opéra	FR	\N	imdbDisplay	\N	0
tt0000274	4	Avenue of the Opera	CA	en	imdbDisplay	\N	0
tt0000274	5	Оперный проспект	RU	\N	imdbDisplay	\N	0
tt0000275	1	Badinage	\N	\N	original	\N	1
tt0000275	2	Badinage	FR	\N	imdbDisplay	\N	0
tt0000276	1	Bataille d'oreillers	\N	\N	original	\N	1
tt0000276	2	Bataille d'oreillers	FR	\N	imdbDisplay	\N	0
tt0000277	1	Bataille de boules de neige	\N	\N	original	\N	1
tt0000277	2	Bataille de boules de neige	FR	\N	imdbDisplay	\N	0
tt0000278	1	Buffalo Bill's Show Parade	\N	\N	original	\N	1
tt0000278	2	Buffalo Bill's Show Parade	US	\N	imdbDisplay	\N	0
tt0000279	1	Buffalo Bill's Wild West Parade	\N	\N	original	\N	1
tt0000279	2	Buffalo Bill's Wild West Parade	US	\N	imdbDisplay	\N	0
tt0000280	1	Buffalo Bill's Wild West Parade	\N	\N	original	\N	1
tt0000280	2	Buffalo Bill's Wild West Parade	US	\N	imdbDisplay	\N	0
tt0000280	3	Дикий Запад Буффало Билла	RU	\N	imdbDisplay	\N	0
tt0000281	1	Buffalo Bill's Wild West Show	\N	\N	original	\N	1
tt0000281	2	Buffalo Bill's Wild West Show	US	\N	imdbDisplay	\N	0
tt0000282	1	Le bébé	\N	\N	original	\N	1
tt0000282	2	Le bébé	FR	\N	imdbDisplay	\N	0
tt0000283	1	Chez le Maréchal-Ferrant	\N	\N	original	\N	1
tt0000283	2	Chez le Maréchal-Ferrant	FR	\N	imdbDisplay	\N	0
tt0000284	1	Chez le photographe	\N	\N	original	\N	1
tt0000284	2	At the Photographer's	US	\N	dvd	\N	0
tt0000284	3	Chez le photographe	FR	\N	imdbDisplay	\N	0
tt0000284	4	У фотографа	RU	\N	imdbDisplay	\N	0
tt0000285	1	Chinese Magic	\N	\N	original	\N	1
tt0000285	2	Chinese Magic	GB	\N	imdbDisplay	\N	0
tt0000285	3	Yellow Peril	\N	\N	\N	\N	0
tt0000286	1	Chirurgie fin de siècle	\N	\N	original	\N	1
tt0000286	2	Chirurgie fin de siècle	DE	\N	imdbDisplay	\N	0
tt0000286	3	Chirurgie fin de siècle	FR	\N	imdbDisplay	\N	0
tt0000286	4	Chirurgie na konci století	CZ	\N	festival	\N	0
tt0000286	5	Turn of the Century Surgery	CA	en	imdbDisplay	\N	0
tt0000286	6	Turn-of-the-Century Surgery	US	\N	dvd	\N	0
tt0000286	7	Хирургия на рубеже веков	SUHH	ru	imdbDisplay	\N	0
tt0000287	1	The Clown and the Alchemist	\N	\N	original	\N	1
tt0000287	2	The Clown and the Alchemist	DE	\N	imdbDisplay	\N	0
tt0000287	3	The Clown and the Alchemist	US	\N	imdbDisplay	\N	0
tt0000287	4	Клоун и алхимик	RU	\N	imdbDisplay	\N	0
tt0000288	1	La concierge	\N	\N	original	\N	1
tt0000288	2	La concierge	FR	\N	imdbDisplay	\N	0
tt0000288	3	Консьержка	RU	\N	imdbDisplay	\N	0
tt0000289	1	Coucher d'une Parisienne	\N	\N	original	\N	1
tt0000289	2	Coucher d'une Parisienne	FR	\N	imdbDisplay	\N	0
tt0000290	1	Dance de l'ivresse	\N	\N	original	\N	1
tt0000290	2	Dance de l'ivresse	FR	\N	imdbDisplay	\N	0
tt0000291	1	Dans les coulisses	\N	\N	original	\N	1
tt0000291	2	Amor bag Kulisserne	DK	\N	imdbDisplay	\N	0
tt0000291	3	Dans les coulisses	FR	\N	imdbDisplay	\N	0
tt0000292	1	Danse du papillon	\N	\N	original	\N	1
tt0000292	2	Danse du papillon	FR	\N	imdbDisplay	\N	0
tt0000292	3	Танец бабочки	RU	\N	imdbDisplay	\N	0
tt0000293	1	Danse du pas des foulards par des almées	\N	\N	original	\N	1
tt0000293	2	Danse du pas des foulards par des almées	FR	\N	imdbDisplay	\N	0
tt0000294	1	La danse du ventre	\N	\N	original	\N	1
tt0000294	2	La danse du ventre	FR	\N	imdbDisplay	\N	0
tt0000295	1	Danse du voile	\N	\N	original	\N	1
tt0000295	2	Danse du voile	FR	\N	imdbDisplay	\N	0
tt0000296	1	Danse serpentine	\N	\N	original	\N	1
tt0000296	2	Danse serpentine	FR	\N	imdbDisplay	\N	0
tt0000296	3	Danza serpentina	ES	\N	imdbDisplay	\N	0
tt0000296	4	Танец «Серпантин»	RU	\N	imdbDisplay	\N	0
tt0000297	1	Danses	\N	\N	original	\N	1
tt0000297	2	Danses	FR	\N	imdbDisplay	\N	0
tt0000298	1	Déclaration d'amour	\N	\N	original	\N	1
tt0000298	2	Déclaration d'amour	FR	\N	imdbDisplay	\N	0
tt0000299	1	Le départ d'Arlequin et de Pierrette	\N	\N	original	\N	1
tt0000299	2	Le départ d'Arlequin et de Pierrette	DE	\N	imdbDisplay	\N	0
tt0000299	3	Les fredaines de Pierrette	FR	\N	\N	\N	0
tt0000299	4	Pierrette's Escapades	XWW	en	dvd	\N	0
tt0000300	1	The Enchanted Drawing	\N	\N	original	\N	1
tt0000300	2	The Enchanted Drawing	CA	en	imdbDisplay	\N	0
tt0000300	3	The Enchanted Drawing	US	\N	imdbDisplay	\N	0
tt0000300	4	Az elvarázsolt rajz	HU	\N	imdbDisplay	\N	0
tt0000300	5	O Desenho Encantado	BR	\N	imdbDisplay	\N	0
tt0000300	6	To magemeno schedio	GR	\N	\N	transliterated title	0
tt0000300	7	Το μαγεμένο σχέδιο	GR	\N	imdbDisplay	\N	0
tt0000300	8	Зачарований малюнок	UA	\N	imdbDisplay	\N	0
tt0000300	9	Очарованный рисунок	RU	\N	imdbDisplay	\N	0
tt0000301	1	Faust and Marguerite	\N	\N	original	\N	1
tt0000301	2	Faust and Marguerite	US	\N	imdbDisplay	\N	0
tt0000301	3	Fausto y Margarita	ES	\N	imdbDisplay	\N	0
tt0000301	4	Фауст и Маргарита	RU	\N	imdbDisplay	\N	0
tt0000302	1	La fée aux choux, ou la naissance des enfants	\N	\N	original	\N	1
tt0000302	10	キャベツの妖精、または子供の誕生	JP	ja	imdbDisplay	\N	0
tt0000302	2	La fée aux choux, ou la naissance des enfants	CA	fr	imdbDisplay	\N	0
tt0000302	3	La fée aux choux, ou la naissance des enfants	DE	\N	imdbDisplay	\N	0
tt0000302	4	La fée aux choux, ou la naissance des enfants	FR	\N	imdbDisplay	\N	0
tt0000302	5	The cabbage fairy, or the birth of children	AU	\N	imdbDisplay	\N	0
tt0000302	6	The Cabbage Fairy, or The Birth of Children	IN	en	imdbDisplay	\N	0
tt0000302	7	The Cabbage-Patch Fairy	US	\N	dvd	\N	0
tt0000302	8	Капустная фея, или рождение детей	RU	\N	imdbDisplay	\N	0
tt0000302	9	गोभी की परी, या बच्चों का जन्म	IN	hi	imdbDisplay	\N	0
tt0000303	1	Gavotte directoire	\N	\N	original	\N	1
tt0000303	2	Gavotte directoire	FR	\N	imdbDisplay	\N	0
tt0000304	1	Grandma's Reading Glass	\N	\N	original	\N	1
tt0000304	2	A nagymama nagyítója	HU	\N	imdbDisplay	\N	0
tt0000304	3	Büyükannenin Okuma Gözlüğü	TR	tr	imdbDisplay	\N	0
tt0000304	4	Grandma's Reading Glass	GB	\N	imdbDisplay	\N	0
tt0000304	5	La Loupe de grand-maman	FR	\N	imdbDisplay	\N	0
tt0000304	6	Os Óculos de Leitura da Vovó	BR	\N	imdbDisplay	\N	0
tt0000304	7	Бабусина лупа	UA	\N	imdbDisplay	\N	0
tt0000304	8	Бабушкина лупа	RU	\N	imdbDisplay	\N	0
tt0000304	9	おばあさんの虫眼鏡	JP	ja	imdbDisplay	\N	0
tt0000305	1	L'Habanera	\N	\N	original	\N	1
tt0000305	2	L'Habanera	FR	\N	imdbDisplay	\N	0
tt0000306	1	Le duel d'Hamlet	\N	\N	original	\N	1
tt0000306	2	Hamlet	FR	\N	\N	short title	0
tt0000306	3	Hamlet, Duel Scene with Laertes	US	\N	\N	reissue title	0
tt0000306	4	Hamlet, Scene de Duel	FR	\N	alternative	\N	0
tt0000306	5	Le duel d'Hamlet	FR	\N	imdbDisplay	\N	0
tt0000306	6	Дуель Гамлета	UA	\N	imdbDisplay	\N	0
tt0000306	7	Дуэль Гамлета	RU	\N	imdbDisplay	\N	0
tt0000307	1	Happy Hooligan	\N	\N	original	\N	1
tt0000307	2	Happy Hooligan	US	\N	imdbDisplay	\N	0
tt0000308	1	The House That Jack Built	\N	\N	original	\N	1
tt0000308	2	The House That Jack Built	GB	\N	imdbDisplay	\N	0
tt0000308	3	The House That Jack Built	US	\N	imdbDisplay	\N	0
tt0000309	1	How It Feels to Be Run Over	\N	\N	original	\N	1
tt0000309	2	How It Feels to Be Run Over	GB	\N	imdbDisplay	\N	0
tt0000309	3	Milyen érzés, ha elgázolják az embert	HU	\N	imdbDisplay	\N	0
tt0000309	4	Каково это, когда тебя переехали	RU	\N	imdbDisplay	\N	0
tt0000310	1	Chimmie Hicks and the Rum Omelet	\N	\N	original	\N	1
tt0000310	2	Chimmie Hicks and the Rum Omelet	US	\N	imdbDisplay	\N	0
tt0000312	1	Le lapin	\N	\N	original	\N	1
tt0000312	2	Le lapin	FR	\N	imdbDisplay	\N	0
tt0000313	1	Let Me Dream Again	\N	\N	original	\N	1
tt0000313	2	Hagyj újra álmodni!	HU	\N	imdbDisplay	\N	0
tt0000313	3	Let Me Dream Again	GB	\N	imdbDisplay	\N	0
tt0000313	4	Позволь мне снова помечтать	RU	\N	imdbDisplay	\N	0
tt0000314	1	Leçon de danse	\N	\N	original	\N	1
tt0000314	2	Leçon de danse	FR	\N	imdbDisplay	\N	0
tt0000315	1	Le marchand de coco	\N	\N	original	\N	1
tt0000315	2	Le marchand de coco	FR	\N	imdbDisplay	\N	0
tt0000316	1	Marché à la volaille	\N	\N	original	\N	1
tt0000316	2	Marché à la volaille	FR	\N	imdbDisplay	\N	0
tt0000317	1	Le matelot	\N	\N	original	\N	1
tt0000317	2	Le matelot	FR	\N	imdbDisplay	\N	0
tt0000318	1	Eine moderne Jungfrau von Orleans	\N	\N	original	\N	1
tt0000318	2	Die Jungfrau von Orleans	DE	\N	\N	\N	0
tt0000319	1	Momijigari	\N	\N	original	\N	1
tt0000319	2	Maple Leaf Viewing	XWW	en	\N	\N	0
tt0000319	3	Maple Viewing	XWW	en	\N	\N	0
tt0000319	4	Momijigari	DE	\N	imdbDisplay	\N	0
tt0000319	5	Созерцание осенних листьев	RU	\N	imdbDisplay	\N	0
tt0000319	6	紅葉狩	JP	ja	imdbDisplay	\N	0
tt0000320	1	Mort d'Adonis	\N	\N	original	\N	1
tt0000320	2	Mort d'Adonis	FR	\N	imdbDisplay	\N	0
tt0000321	1	The Mystic Swing	\N	\N	original	\N	1
tt0000321	2	The Mystic Swing	DE	\N	imdbDisplay	\N	0
tt0000321	3	The Mystic Swing	US	\N	imdbDisplay	\N	0
tt0000322	1	Panorama de Barcelona: monumentos y fiestas	\N	\N	original	\N	1
tt0000322	2	Panorama de Barcelona: monumentos y fiestas	ES	\N	imdbDisplay	\N	0
tt0000323	1	Pas Japonais	\N	\N	original	\N	1
tt0000323	2	Pas Japonais	FR	\N	imdbDisplay	\N	0
tt0000324	1	Pas de grâce	\N	\N	original	\N	1
tt0000324	2	Pas de grâce	FR	\N	imdbDisplay	\N	0
tt0000325	1	Pas des éventails	\N	\N	original	\N	1
tt0000325	2	Pas des éventails	FR	\N	imdbDisplay	\N	0
tt0000326	1	Pas du poignard	\N	\N	original	\N	1
tt0000326	2	Pas du poignard	FR	\N	imdbDisplay	\N	0
tt0000327	1	La paysanne	\N	\N	original	\N	1
tt0000327	2	La paysanne	FR	\N	imdbDisplay	\N	0
tt0000328	1	La petite magicienne	\N	\N	original	\N	1
tt0000328	2	La petite magicienne	FR	\N	imdbDisplay	\N	0
tt0000329	1	Le Polichinelle	\N	\N	original	\N	1
tt0000329	2	Le Polichinelle	FR	\N	imdbDisplay	\N	0
tt0000330	1	La poupée noire	\N	\N	original	\N	1
tt0000330	2	La poupée noire	FR	\N	imdbDisplay	\N	0
tt0000331	1	La reine des jouets	\N	\N	original	\N	1
tt0000331	2	La reine des jouets	FR	\N	imdbDisplay	\N	0
tt0000332	1	Retour des champs	\N	\N	original	\N	1
tt0000332	2	Retour des champs	FR	\N	imdbDisplay	\N	0
tt0000333	1	Le sang d'Adonis donnant naissance à la rose rouge	\N	\N	original	\N	1
tt0000333	2	Le sang d'Adonis donnant naissance à la rose rouge	FR	\N	imdbDisplay	\N	0
tt0000334	1	Saut humidifié de M. Plick	\N	\N	original	\N	1
tt0000334	2	Saut humidifié de M. Plick	FR	\N	imdbDisplay	\N	0
tt0000335	1	Soldiers of the Cross	\N	\N	original	\N	1
tt0000335	2	Soldiers of the Cross	AU	\N	imdbDisplay	\N	0
tt0000335	3	Soldiers of the Cross	GB	\N	imdbDisplay	\N	0
tt0000335	4	Early Christian Martyrs	AU	\N	working	\N	0
tt0000335	5	Ранние христианские мученики	RU	\N	imdbDisplay	\N	0
tt0000336	1	La source	\N	\N	original	\N	1
tt0000336	2	La source	FR	\N	imdbDisplay	\N	0
tt0000337	1	Spanish Bullfight	\N	\N	original	\N	1
tt0000337	2	Spanish Bullfight	FR	\N	imdbDisplay	\N	0
tt0000338	1	Suite de la danse	\N	\N	original	\N	1
tt0000338	2	Suite de la danse	FR	\N	imdbDisplay	\N	0
tt0000339	1	La tarentelle	\N	\N	original	\N	1
tt0000339	2	La tarentelle	FR	\N	imdbDisplay	\N	0
tt0000340	1	Uncle Josh in a Spooky Hotel	\N	\N	original	\N	1
tt0000340	2	Uncle Josh in a Spooky Hotel	US	\N	imdbDisplay	\N	0
tt0000341	1	Uncle Josh's Nightmare	\N	\N	original	\N	1
tt0000341	2	O Pesadelo de Tio Josh	BR	\N	imdbDisplay	\N	0
tt0000341	3	Uncle Josh's Nightmare	US	\N	imdbDisplay	\N	0
tt0000341	4	Ночной кошмар дяди Джоша	RU	\N	imdbDisplay	\N	0
tt0000342	1	Une rage de dents	\N	\N	original	\N	1
tt0000342	2	Une rage de dents	FR	\N	imdbDisplay	\N	0
tt0000343	1	Valse directoire	\N	\N	original	\N	1
tt0000343	2	Valse directoire	FR	\N	imdbDisplay	\N	0
tt0000344	1	Valse lente	\N	\N	original	\N	1
tt0000344	2	Valse lente	FR	\N	imdbDisplay	\N	0
tt0000345	1	L'écossaise	\N	\N	original	\N	1
tt0000345	2	L'écossaise	FR	\N	imdbDisplay	\N	0
tt0000346	1	Another Job for the Undertaker	\N	\N	original	\N	1
tt0000346	2	Another Job for the Undertaker	US	\N	imdbDisplay	\N	0
tt0000346	3	Другая работа для Андертэйкера	RU	\N	imdbDisplay	\N	0
tt0000347	1	Buffalo Bill's Wild West Parade	\N	\N	original	\N	1
tt0000347	2	Buffalo Bill's Parade	\N	\N	\N	\N	0
tt0000347	3	Buffalo Bill's Wild West	\N	\N	\N	\N	0
tt0000347	4	Buffalo Bill's Wild West Parade	US	\N	imdbDisplay	\N	0
tt0000347	5	Parade of Buffalo Bill's Wild West	\N	\N	\N	\N	0
tt0000348	1	Charmant froufrou	\N	\N	original	\N	1
tt0000348	2	Charmant froufrou	FR	\N	imdbDisplay	\N	0
tt0000349	1	The Cheese Mites, or Lilliputians in a London Restaurant	\N	\N	original	\N	1
tt0000349	2	Cheesemites	GB	\N	alternative	\N	0
tt0000349	3	The Cheese Mites, or Lilliputians in a London Restaurant	GB	\N	imdbDisplay	\N	0
tt0000349	4	What Came Out of the Cheese; or, The Lilliputians in a New York Restaurant	US	\N	imdbDisplay	\N	0
tt0000349	5	Веселые малютки, или Лилипуты в лондонском ресторане	RU	\N	imdbDisplay	\N	0
tt0000350	1	The Countryman and the Cinematograph	\N	\N	original	\N	1
tt0000350	2	The Countryman and the Cinematograph	DE	\N	imdbDisplay	\N	0
tt0000350	3	The Countryman and the Cinematograph	GB	\N	imdbDisplay	\N	0
tt0000350	4	Először találkoznak vidéken a vetítőgéppel	HU	\N	imdbDisplay	\N	0
tt0000350	5	The Countryman's First Sight of the Animated Pictures	US	\N	\N	\N	0
tt0000350	6	Соотечественник впервые смотрит движущиеся картинки	RU	\N	imdbDisplay	\N	0
tt0000351	1	Danses basques	\N	\N	original	\N	1
tt0000351	2	Danses basques	FR	\N	imdbDisplay	\N	0
tt0000352	1	Day at the Circus	\N	\N	original	\N	1
tt0000352	2	Day at the Circus	US	\N	imdbDisplay	\N	0
tt0000353	1	Execution of Czolgosz with Panorama of Auburn Prison	\N	\N	original	\N	1
tt0000353	2	Czolgosz kivégzése az auburni börtön látképével	HU	\N	imdbDisplay	\N	0
tt0000353	3	Electrocution of Czolgosz	\N	\N	\N	\N	0
tt0000353	4	Execução de Czolgosz com Panorâmica da Prisão de Auburn	BR	\N	imdbDisplay	\N	0
tt0000353	5	Execution of Czolgosz with Panorama of Auburn Prison	US	\N	imdbDisplay	\N	0
tt0000354	1	Exercício de Artilharia no Hipódromo de Belém	\N	\N	original	\N	1
tt0000354	2	Exercício de Artilharia no Hipódromo de Belém	PT	\N	imdbDisplay	\N	0
tt0000355	1	Fire!	\N	\N	original	\N	1
tt0000355	2	Fire!	GB	\N	imdbDisplay	\N	0
tt0000355	3	Fogo!	BR	\N	imdbDisplay	\N	0
tt0000355	4	Tűz van!	HU	\N	imdbDisplay	\N	0
tt0000355	5	Пожар	RU	\N	imdbDisplay	\N	0
tt0000356	1	Frivolité	\N	\N	original	\N	1
tt0000356	2	Frivolité	FR	\N	imdbDisplay	\N	0
tt0000357	1	The Haunted Curiosity Shop	\N	\N	original	\N	1
tt0000357	2	The Haunted Curiosity Shop	DE	\N	imdbDisplay	\N	0
tt0000357	3	The Haunted Curiosity Shop	GB	\N	imdbDisplay	\N	0
tt0000357	4	Лавка с привидениями	RU	\N	imdbDisplay	\N	0
tt0000358	1	Histoire d'un crime	\N	\N	original	\N	1
tt0000358	2	Die Geschichte eines Verbrechens	DE	\N	imdbDisplay	\N	0
tt0000358	3	Egy bűntény története	HU	\N	imdbDisplay	\N	0
tt0000358	4	Histoire d'un crime	FR	\N	imdbDisplay	\N	0
tt0000358	5	História de um Crime	BR	\N	imdbDisplay	\N	0
tt0000358	6	History of a Crime	US	\N	\N	\N	0
tt0000358	7	Story of a Crime	US	\N	\N	\N	0
tt0000358	8	История одного преступления	RU	\N	imdbDisplay	\N	0
tt0000359	1	L'homme à la tête en caoutchouc	\N	\N	original	\N	1
tt0000359	10	The India Rubber Head	XWW	en	\N	\N	0
tt0000359	11	The Man with the India-Rubber Head	GB	\N	\N	literal English title	0
tt0000359	12	The Man with the Rubber Head	GB	\N	imdbDisplay	\N	0
tt0000359	13	Ο άνθρωπος με το κεφάλι από καουτσούκ	GR	\N	imdbDisplay	\N	0
tt0000359	14	Людина з гумовою головою	UA	\N	imdbDisplay	\N	0
tt0000359	15	Чeловек с резиновой головой	RU	\N	imdbDisplay	\N	0
tt0000359	16	ゴム頭の男	JP	ja	imdbDisplay	\N	0
tt0000359	2	A gumifejű ember	HU	\N	imdbDisplay	\N	0
tt0000359	3	Człowiek z gumową głową	PL	\N	imdbDisplay	\N	0
tt0000359	4	Der Mann mit dem Gummikopf	DE	\N	imdbDisplay	\N	0
tt0000359	5	El hombre con la cabeza de goma	XWW	es	imdbDisplay	\N	0
tt0000359	6	El hombre de la cabeza de goma	ES	\N	imdbDisplay	\N	0
tt0000359	7	Kautsjuk-Hovedet	DK	\N	imdbDisplay	\N	0
tt0000359	8	L'homme à la tête en caoutchouc	FR	\N	imdbDisplay	\N	0
tt0000359	9	O Homem com a Cabeça de Borracha	BR	\N	imdbDisplay	\N	0
tt0000360	1	Hussards et grisettes	\N	\N	original	\N	1
tt0000360	2	Hussards et grisettes	FR	\N	imdbDisplay	\N	0
tt0000361	1	Lavatory moderne	\N	\N	original	\N	1
tt0000361	2	Lavatory moderne	FR	\N	imdbDisplay	\N	0
tt0000362	1	Lecture quotidienne	\N	\N	original	\N	1
tt0000362	2	Lecture quotidienne	FR	\N	imdbDisplay	\N	0
tt0000363	1	The Magic Sword	\N	\N	original	\N	1
tt0000363	2	Magical Sword	US	\N	\N	\N	0
tt0000363	3	The Magic Sword	GB	\N	imdbDisplay	\N	0
tt0000363	4	The Magic Sword, or A Medieval Mystery	GB	\N	alternative	\N	0
tt0000363	5	Волшебная сабля	RU	\N	imdbDisplay	\N	0
tt0000364	1	Panorama of Esplanade by Night	\N	\N	original	\N	1
tt0000364	2	Panorama of Esplanade by Night	US	\N	imdbDisplay	\N	0
tt0000365	1	Parada de Bombeiros	\N	\N	original	\N	1
